StateID,NorthIsWall,SouthIsWall,EastIsWall,WestIsWall,ManhattanDistance,PositionToPlayer,Q_Up,Q_Right,Q_Down,Q_Left
2139,1,0,1,0,33,4,0,0,0,0
2140,1,0,1,0,34,4,0,0,0,0
2141,1,0,1,0,35,4,0,0,0,0
2142,1,0,1,0,36,4,0,0,0,0
2143,1,0,1,0,37,4,0,0,0,0
2144,1,0,1,0,38,4,0,0,0,0
2145,1,0,1,1,0,0,0,0,0,0
2146,1,0,1,1,1,0,0,0,0,0
2147,1,0,1,1,2,0,0,0,0,0
2148,1,0,1,1,3,0,0,0,0,0
2149,1,0,1,1,4,0,0,0,0,0
2150,1,0,1,1,5,0,0,0,0,0
2151,1,0,1,1,6,0,0,0,0,0
2152,1,0,1,1,7,0,0,0,0,0
2153,1,0,1,1,8,0,0,0,0,0
2154,1,0,1,1,9,0,0,0,0,0
2155,1,0,1,1,10,0,0,0,0,0
2156,1,0,1,1,11,0,0,0,0,0
2157,1,0,1,1,12,0,0,0,0,0
2158,1,0,1,1,13,0,0,0,0,0
2159,1,0,1,1,14,0,0,0,0,0
2160,1,0,1,1,15,0,0,0,0,0
2161,1,0,1,1,16,0,0,0,0,0
2162,1,0,1,1,17,0,0,0,0,0
2163,1,0,1,1,18,0,0,0,0,0
2164,1,0,1,1,19,0,0,0,0,0
2165,1,0,1,1,20,0,0,0,0,0
2166,1,0,1,1,21,0,0,0,0,0
2167,1,0,1,1,22,0,0,0,0,0
2168,1,0,1,1,23,0,0,0,0,0
2169,1,0,1,1,24,0,0,0,0,0
2170,1,0,1,1,25,0,0,0,0,0
2171,1,0,1,1,26,0,0,0,0,0
2172,1,0,1,1,27,0,0,0,0,0
2173,1,0,1,1,28,0,0,0,0,0
2174,1,0,1,1,29,0,0,0,0,0
2175,1,0,1,1,30,0,0,0,0,0
2176,1,0,1,1,31,0,0,0,0,0
2177,1,0,1,1,32,0,0,0,0,0
2178,1,0,1,1,33,0,0,0,0,0
2179,1,0,1,1,34,0,0,0,0,0
2180,1,0,1,1,35,0,0,0,0,0
2181,1,0,1,1,36,0,0,0,0,0
2182,1,0,1,1,37,0,0,0,0,0
2183,1,0,1,1,38,0,0,0,0,0
2184,1,0,1,1,0,1,0,0,0,0
2185,1,0,1,1,1,1,0,0,0,0
2186,1,0,1,1,2,1,0,0,0,0
2187,1,0,1,1,3,1,0,0,0,0
2188,1,0,1,1,4,1,0,0,0,0
2189,1,0,1,1,5,1,0,0,0,0
2190,1,0,1,1,6,1,0,0,0,0
2191,1,0,1,1,7,1,0,0,0,0
2192,1,0,1,1,8,1,0,0,0,0
2193,1,0,1,1,9,1,0,0,0,0
2194,1,0,1,1,10,1,0,0,0,0
2195,1,0,1,1,11,1,0,0,0,0
2196,1,0,1,1,12,1,0,0,0,0
2197,1,0,1,1,13,1,0,0,0,0
2198,1,0,1,1,14,1,0,0,0,0
2199,1,0,1,1,15,1,0,0,0,0
2200,1,0,1,1,16,1,0,0,0,0
2201,1,0,1,1,17,1,0,0,0,0
2202,1,0,1,1,18,1,0,0,0,0
2203,1,0,1,1,19,1,0,0,0,0
2204,1,0,1,1,20,1,0,0,0,0
2205,1,0,1,1,21,1,0,0,0,0
2206,1,0,1,1,22,1,0,0,0,0
2207,1,0,1,1,23,1,0,0,0,0
2208,1,0,1,1,24,1,0,0,0,0
2209,1,0,1,1,25,1,0,0,0,0
2210,1,0,1,1,26,1,0,0,0,0
2211,1,0,1,1,27,1,0,0,0,0
2212,1,0,1,1,28,1,0,0,0,0
2213,1,0,1,1,29,1,0,0,0,0
2214,1,0,1,1,30,1,0,0,0,0
2215,1,0,1,1,31,1,0,0,0,0
2216,1,0,1,1,32,1,0,0,0,0
2217,1,0,1,1,33,1,0,0,0,0
2218,1,0,1,1,34,1,0,0,0,0
2219,1,0,1,1,35,1,0,0,0,0
2220,1,0,1,1,36,1,0,0,0,0
2221,1,0,1,1,37,1,0,0,0,0
2222,1,0,1,1,38,1,0,0,0,0
2223,1,0,1,1,0,2,0,0,0,0
2224,1,0,1,1,1,2,0,0,0,0
2225,1,0,1,1,2,2,0,0,0,0
2226,1,0,1,1,3,2,0,0,0,0
2227,1,0,1,1,4,2,0,0,0,0
2228,1,0,1,1,5,2,0,0,0,0
2229,1,0,1,1,6,2,0,0,0,0
2230,1,0,1,1,7,2,0,0,0,0
2231,1,0,1,1,8,2,0,0,0,0
2232,1,0,1,1,9,2,0,0,0,0
2233,1,0,1,1,10,2,0,0,0,0
2234,1,0,1,1,11,2,0,0,0,0
2235,1,0,1,1,12,2,0,0,0,0
2236,1,0,1,1,13,2,0,0,0,0
2237,1,0,1,1,14,2,0,0,0,0
2238,1,0,1,1,15,2,0,0,0,0
2239,1,0,1,1,16,2,0,0,0,0
2240,1,0,1,1,17,2,0,0,0,0
2241,1,0,1,1,18,2,0,0,0,0
2242,1,0,1,1,19,2,0,0,0,0
2243,1,0,1,1,20,2,0,0,0,0
2244,1,0,1,1,21,2,0,0,0,0
2245,1,0,1,1,22,2,0,0,0,0
2246,1,0,1,1,23,2,0,0,0,0
2247,1,0,1,1,24,2,0,0,0,0
2248,1,0,1,1,25,2,0,0,0,0
2249,1,0,1,1,26,2,0,0,0,0
2250,1,0,1,1,27,2,0,0,0,0
2251,1,0,1,1,28,2,0,0,0,0
2252,1,0,1,1,29,2,0,0,0,0
2253,1,0,1,1,30,2,0,0,0,0
2254,1,0,1,1,31,2,0,0,0,0
2255,1,0,1,1,32,2,0,0,0,0
2256,1,0,1,1,33,2,0,0,0,0
2257,1,0,1,1,34,2,0,0,0,0
2258,1,0,1,1,35,2,0,0,0,0
2259,1,0,1,1,36,2,0,0,0,0
2260,1,0,1,1,37,2,0,0,0,0
2261,1,0,1,1,38,2,0,0,0,0
2262,1,0,1,1,0,3,0,0,0,0
2263,1,0,1,1,1,3,0,0,0,0
2264,1,0,1,1,2,3,0,0,0,0
2265,1,0,1,1,3,3,0,0,0,0
2266,1,0,1,1,4,3,0,0,0,0
2267,1,0,1,1,5,3,0,0,0,0
2268,1,0,1,1,6,3,0,0,0,0
2269,1,0,1,1,7,3,0,0,0,0
2270,1,0,1,1,8,3,0,0,0,0
2271,1,0,1,1,9,3,0,0,0,0
2272,1,0,1,1,10,3,0,0,0,0
2273,1,0,1,1,11,3,0,0,0,0
2274,1,0,1,1,12,3,0,0,0,0
2275,1,0,1,1,13,3,0,0,0,0
2276,1,0,1,1,14,3,0,0,0,0
2277,1,0,1,1,15,3,0,0,0,0
2278,1,0,1,1,16,3,0,0,0,0
2279,1,0,1,1,17,3,0,0,0,0
2280,1,0,1,1,18,3,0,0,0,0
2281,1,0,1,1,19,3,0,0,0,0
2282,1,0,1,1,20,3,0,0,0,0
2283,1,0,1,1,21,3,0,0,0,0
2284,1,0,1,1,22,3,0,0,0,0
2285,1,0,1,1,23,3,0,0,0,0
2286,1,0,1,1,24,3,0,0,0,0
2287,1,0,1,1,25,3,0,0,0,0
2288,1,0,1,1,26,3,0,0,0,0
2289,1,0,1,1,27,3,0,0,0,0
2290,1,0,1,1,28,3,0,0,0,0
2291,1,0,1,1,29,3,0,0,0,0
2292,1,0,1,1,30,3,0,0,0,0
2293,1,0,1,1,31,3,0,0,0,0
2294,1,0,1,1,32,3,0,0,0,0
2295,1,0,1,1,33,3,0,0,0,0
2296,1,0,1,1,34,3,0,0,0,0
2297,1,0,1,1,35,3,0,0,0,0
2298,1,0,1,1,36,3,0,0,0,0
2299,1,0,1,1,37,3,0,0,0,0
2300,1,0,1,1,38,3,0,0,0,0
2301,1,0,1,1,0,4,0,0,0,0
2302,1,0,1,1,1,4,0,0,0,0
2303,1,0,1,1,2,4,0,0,0,0
2304,1,0,1,1,3,4,0,0,0,0
2305,1,0,1,1,4,4,0,0,0,0
2306,1,0,1,1,5,4,0,0,0,0
2307,1,0,1,1,6,4,0,0,0,0
2308,1,0,1,1,7,4,0,0,0,0
2309,1,0,1,1,8,4,0,0,0,0
2310,1,0,1,1,9,4,0,0,0,0
2311,1,0,1,1,10,4,0,0,0,0
2312,1,0,1,1,11,4,0,0,0,0
2313,1,0,1,1,12,4,0,0,0,0
2314,1,0,1,1,13,4,0,0,0,0
2315,1,0,1,1,14,4,0,0,0,0
2316,1,0,1,1,15,4,0,0,0,0
2317,1,0,1,1,16,4,0,0,0,0
2318,1,0,1,1,17,4,0,0,0,0
2319,1,0,1,1,18,4,0,0,0,0
2320,1,0,1,1,19,4,0,0,0,0
2321,1,0,1,1,20,4,0,0,0,0
2322,1,0,1,1,21,4,0,0,0,0
2323,1,0,1,1,22,4,0,0,0,0
2324,1,0,1,1,23,4,0,0,0,0
2325,1,0,1,1,24,4,0,0,0,0
2326,1,0,1,1,25,4,0,0,0,0
2327,1,0,1,1,26,4,0,0,0,0
2328,1,0,1,1,27,4,0,0,0,0
2329,1,0,1,1,28,4,0,0,0,0
2330,1,0,1,1,29,4,0,0,0,0
2331,1,0,1,1,30,4,0,0,0,0
2332,1,0,1,1,31,4,0,0,0,0
2333,1,0,1,1,32,4,0,0,0,0
2334,1,0,1,1,33,4,0,0,0,0
2335,1,0,1,1,34,4,0,0,0,0
2336,1,0,1,1,35,4,0,0,0,0
2337,1,0,1,1,36,4,0,0,0,0
2338,1,0,1,1,37,4,0,0,0,0
2339,1,0,1,1,38,4,0,0,0,0
2340,1,1,0,0,0,0,0,0,0,0
2341,1,1,0,0,1,0,0,0,0,0
2342,1,1,0,0,2,0,0,0,0,0
2343,1,1,0,0,3,0,0,0,0,0
2344,1,1,0,0,4,0,0,0,0,0
2345,1,1,0,0,5,0,0,0,0,0
2346,1,1,0,0,6,0,0,0,0,0
2347,1,1,0,0,7,0,0,0,0,0
2348,1,1,0,0,8,0,0,0,0,0
2349,1,1,0,0,9,0,0,0,0,0
2350,1,1,0,0,10,0,0,0,0,0
2351,1,1,0,0,11,0,0,0,0,0
2352,1,1,0,0,12,0,0,0,0,0
2353,1,1,0,0,13,0,0,0,0,0
2354,1,1,0,0,14,0,0,0,0,0
2355,1,1,0,0,15,0,0,0,0,0
2356,1,1,0,0,16,0,0,0,0,0
2357,1,1,0,0,17,0,0,0,0,0
2358,1,1,0,0,18,0,0,0,0,0
2359,1,1,0,0,19,0,0,0,0,0
2360,1,1,0,0,20,0,0,0,0,0
2361,1,1,0,0,21,0,0,0,0,0
2362,1,1,0,0,22,0,0,0,0,0
2363,1,1,0,0,23,0,0,0,0,0
2364,1,1,0,0,24,0,0,0,0,0
2365,1,1,0,0,25,0,0,0,0,0
2366,1,1,0,0,26,0,0,0,0,0
2367,1,1,0,0,27,0,0,0,0,0
2368,1,1,0,0,28,0,0,0,0,0
2369,1,1,0,0,29,0,0,0,0,0
2370,1,1,0,0,30,0,0,0,0,0
2371,1,1,0,0,31,0,0,0,0,0
2372,1,1,0,0,32,0,0,0,0,0
2373,1,1,0,0,33,0,0,0,0,0
2374,1,1,0,0,34,0,0,0,0,0
2375,1,1,0,0,35,0,0,0,0,0
2376,1,1,0,0,36,0,0,0,0,0
2377,1,1,0,0,37,0,0,0,0,0
2378,1,1,0,0,38,0,0,0,0,0
2379,1,1,0,0,0,1,0,0,0,0
2380,1,1,0,0,1,1,0,0,0,0
2381,1,1,0,0,2,1,0,0,0,0
2382,1,1,0,0,3,1,0,0,0,0
2383,1,1,0,0,4,1,0,0,0,0
2384,1,1,0,0,5,1,-199.8,0,0,-1
2385,1,1,0,0,6,1,0,0,0,0
2386,1,1,0,0,7,1,-199.8,0,0,-1
2387,1,1,0,0,8,1,0,0,0,0
2388,1,1,0,0,9,1,-199.8,-1,-199.8,0
2389,1,1,0,0,10,1,0,0,0,0
2390,1,1,0,0,11,1,0,0,0,0
2391,1,1,0,0,12,1,0,0,0,0
2392,1,1,0,0,13,1,0,-1.18,0,0
2393,1,1,0,0,14,1,0,0,0,0
2394,1,1,0,0,15,1,0,0,0,0
2395,1,1,0,0,16,1,0,0,0,0
2396,1,1,0,0,17,1,0,0,0,0
2397,1,1,0,0,18,1,0,0,0,0
2398,1,1,0,0,19,1,0,0,0,0
2399,1,1,0,0,20,1,0,0,0,0
2400,1,1,0,0,21,1,0,0,0,0
2401,1,1,0,0,22,1,0,0,0,0
2402,1,1,0,0,23,1,0,0,0,0
2403,1,1,0,0,24,1,0,0,0,0
2404,1,1,0,0,25,1,0,0,0,0
2405,1,1,0,0,26,1,0,0,0,0
2406,1,1,0,0,27,1,0,0,0,0
2407,1,1,0,0,28,1,0,0,0,0
2408,1,1,0,0,29,1,0,0,0,0
2409,1,1,0,0,30,1,0,0,0,0
2410,1,1,0,0,31,1,0,0,0,0
2411,1,1,0,0,32,1,0,0,0,0
2412,1,1,0,0,33,1,0,0,0,0
2413,1,1,0,0,34,1,0,0,0,0
2414,1,1,0,0,35,1,0,0,0,0
2415,1,1,0,0,36,1,0,0,0,0
2416,1,1,0,0,37,1,0,0,0,0
2417,1,1,0,0,38,1,0,0,0,0
2418,1,1,0,0,0,2,0,0,0,0
2419,1,1,0,0,1,2,-199.8,-40,-359.64,0
2420,1,1,0,0,2,2,-199.8,-72,0,-1
2421,1,1,0,0,3,2,-359.64,-5.406316,-199.8,-3.743899
2422,1,1,0,0,4,2,-360.0468,-2.259936,-672.0545,-8.491852
2423,1,1,0,0,5,2,0,-5.696402,0,0
2424,1,1,0,0,6,2,-487.836,-2.333353,-359.82,-1
2425,1,1,0,0,7,2,-199.8,-4.808761,-672.4382,-4.373401
2426,1,1,0,0,8,2,-199.8,-1.266664,-199.8,-4.367796
2427,1,1,0,0,9,2,-359.64,-1,-199.8,-1
2428,1,1,0,0,10,2,-739.0417,-7.009974,-360.3897,-7.969311
2429,1,1,0,0,11,2,-359.64,-1.18,-359.8524,-3.727833
2430,1,1,0,0,12,2,-589.8096,-3.65575,0,-1.635314
2431,1,1,0,0,13,2,-359.82,-1.8,-199.8,-1
2432,1,1,0,0,14,2,-199.8,-2.107109,0,-1.49752
2433,1,1,0,0,15,2,0,0,0,-1
2434,1,1,0,0,16,2,-359.64,-3.336517,-199.8,-3.159264
2435,1,1,0,0,17,2,-199.8,-3.069327,0,0
2436,1,1,0,0,18,2,-359.64,-1,-199.8,-3.176116
2437,1,1,0,0,19,2,0,-2.338606,0,-3.42867
2438,1,1,0,0,20,2,-199.8,-2.495145,-359.64,-2.467296
2439,1,1,0,0,21,2,-199.8,-2.44,-199.8,-1
2440,1,1,0,0,22,2,0,0,0,0
2441,1,1,0,0,23,2,0,0,0,0
2442,1,1,0,0,24,2,0,0,0,0
2443,1,1,0,0,25,2,0,0,0,0
2444,1,1,0,0,26,2,0,0,0,0
2445,1,1,0,0,27,2,0,0,0,0
2446,1,1,0,0,28,2,0,0,0,0
2447,1,1,0,0,29,2,0,0,0,0
2448,1,1,0,0,30,2,0,0,0,0
2449,1,1,0,0,31,2,0,0,0,0
2450,1,1,0,0,32,2,0,0,0,0
2451,1,1,0,0,33,2,0,0,0,0
2452,1,1,0,0,34,2,0,0,0,0
2453,1,1,0,0,35,2,0,0,0,0
2454,1,1,0,0,36,2,0,0,0,0
2455,1,1,0,0,37,2,0,0,0,0
2456,1,1,0,0,38,2,0,0,0,0
2457,1,1,0,0,0,3,0,0,0,0
2458,1,1,0,0,1,3,0,0,0,0
2459,1,1,0,0,2,3,0,0,0,0
2460,1,1,0,0,3,3,0,0,0,0
2461,1,1,0,0,4,3,0,0,0,0
2462,1,1,0,0,5,3,0,0,0,0
2463,1,1,0,0,6,3,0,0,0,0
2464,1,1,0,0,7,3,0,0,0,0
2465,1,1,0,0,8,3,0,0,0,0
2466,1,1,0,0,9,3,0,0,0,0
2467,1,1,0,0,10,3,0,0,0,0
2468,1,1,0,0,11,3,0,0,0,0
2469,1,1,0,0,12,3,0,0,0,0
2470,1,1,0,0,13,3,0,0,0,0
2471,1,1,0,0,14,3,0,0,0,0
2472,1,1,0,0,15,3,0,0,0,0
2473,1,1,0,0,16,3,0,0,0,0
2474,1,1,0,0,17,3,0,0,0,0
2475,1,1,0,0,18,3,0,0,0,0
2476,1,1,0,0,19,3,0,0,0,0
2477,1,1,0,0,20,3,0,0,0,0
2478,1,1,0,0,21,3,0,0,0,0
2479,1,1,0,0,22,3,0,0,0,0
2480,1,1,0,0,23,3,0,0,0,0
2481,1,1,0,0,24,3,0,0,0,0
2482,1,1,0,0,25,3,0,0,0,0
2483,1,1,0,0,26,3,0,0,0,0
2484,1,1,0,0,27,3,0,0,0,0
2485,1,1,0,0,28,3,0,0,0,0
2486,1,1,0,0,29,3,0,0,0,0
2487,1,1,0,0,30,3,0,0,0,0
2488,1,1,0,0,31,3,0,0,0,0
2489,1,1,0,0,32,3,0,0,0,0
2490,1,1,0,0,33,3,0,0,0,0
2491,1,1,0,0,34,3,0,0,0,0
2492,1,1,0,0,35,3,0,0,0,0
2493,1,1,0,0,36,3,0,0,0,0
2494,1,1,0,0,37,3,0,0,0,0
2495,1,1,0,0,38,3,0,0,0,0
2496,1,1,0,0,0,4,0,0,0,0
2497,1,1,0,0,1,4,0,0,0,0
2498,1,1,0,0,2,4,0,0,0,0
2499,1,1,0,0,3,4,0,0,0,0
2500,1,1,0,0,4,4,0,0,0,0
2501,1,1,0,0,5,4,0,0,0,0
2502,1,1,0,0,6,4,0,0,0,0
2503,1,1,0,0,7,4,0,0,0,0
2504,1,1,0,0,8,4,0,0,0,0
2505,1,1,0,0,9,4,0,0,0,0
2506,1,1,0,0,10,4,0,0,0,0
2507,1,1,0,0,11,4,0,0,0,0
2508,1,1,0,0,12,4,0,0,0,0
2509,1,1,0,0,13,4,0,0,0,0
2510,1,1,0,0,14,4,0,0,0,0
2511,1,1,0,0,15,4,0,0,0,0
2512,1,1,0,0,16,4,0,0,0,0
2513,1,1,0,0,17,4,0,0,0,0
2514,1,1,0,0,18,4,0,0,0,0
2515,1,1,0,0,19,4,0,0,0,0
2516,1,1,0,0,20,4,0,0,0,0
2517,1,1,0,0,21,4,0,0,0,0
2518,1,1,0,0,22,4,0,0,0,0
2519,1,1,0,0,23,4,0,0,0,0
2520,1,1,0,0,24,4,0,0,0,0
2521,1,1,0,0,25,4,0,0,0,0
2522,1,1,0,0,26,4,0,0,0,0
2523,1,1,0,0,27,4,0,0,0,0
2524,1,1,0,0,28,4,0,0,0,0
2525,1,1,0,0,29,4,0,0,0,0
2526,1,1,0,0,30,4,0,0,0,0
2527,1,1,0,0,31,4,0,0,0,0
2528,1,1,0,0,32,4,0,0,0,0
2529,1,1,0,0,33,4,0,0,0,0
2530,1,1,0,0,34,4,0,0,0,0
2531,1,1,0,0,35,4,0,0,0,0
2532,1,1,0,0,36,4,0,0,0,0
2533,1,1,0,0,37,4,0,0,0,0
2534,1,1,0,0,38,4,0,0,0,0
2535,1,1,0,1,0,0,0,0,0,0
2536,1,1,0,1,1,0,0,0,0,0
2537,1,1,0,1,2,0,0,0,0,0
2538,1,1,0,1,3,0,0,0,0,0
2539,1,1,0,1,4,0,0,0,0,0
2540,1,1,0,1,5,0,0,0,0,0
2541,1,1,0,1,6,0,0,0,0,0
2542,1,1,0,1,7,0,0,0,0,0
2543,1,1,0,1,8,0,0,0,0,0
2544,1,1,0,1,9,0,0,0,0,0
2545,1,1,0,1,10,0,0,0,0,0
2546,1,1,0,1,11,0,0,0,0,0
2547,1,1,0,1,12,0,0,0,0,0
2548,1,1,0,1,13,0,0,0,0,0
2549,1,1,0,1,14,0,0,0,0,0
2550,1,1,0,1,15,0,0,0,0,0
2551,1,1,0,1,16,0,0,0,0,0
2552,1,1,0,1,17,0,0,0,0,0
2553,1,1,0,1,18,0,0,0,0,0
2554,1,1,0,1,19,0,0,0,0,0
2555,1,1,0,1,20,0,0,0,0,0
2556,1,1,0,1,21,0,0,0,0,0
2557,1,1,0,1,22,0,0,0,0,0
2558,1,1,0,1,23,0,0,0,0,0
2559,1,1,0,1,24,0,0,0,0,0
2560,1,1,0,1,25,0,0,0,0,0
2561,1,1,0,1,26,0,0,0,0,0
2562,1,1,0,1,27,0,0,0,0,0
2563,1,1,0,1,28,0,0,0,0,0
2564,1,1,0,1,29,0,0,0,0,0
2565,1,1,0,1,30,0,0,0,0,0
2566,1,1,0,1,31,0,0,0,0,0
2567,1,1,0,1,32,0,0,0,0,0
2568,1,1,0,1,33,0,0,0,0,0
2569,1,1,0,1,34,0,0,0,0,0
2570,1,1,0,1,35,0,0,0,0,0
2571,1,1,0,1,36,0,0,0,0,0
2572,1,1,0,1,37,0,0,0,0,0
2573,1,1,0,1,38,0,0,0,0,0
2574,1,1,0,1,0,1,0,0,0,0
2575,1,1,0,1,1,1,0,0,0,0
2576,1,1,0,1,2,1,0,0,0,0
2577,1,1,0,1,3,1,0,0,0,0
2578,1,1,0,1,4,1,0,0,0,0
2579,1,1,0,1,5,1,0,0,0,0
2580,1,1,0,1,6,1,0,0,0,0
2581,1,1,0,1,7,1,0,0,0,0
2582,1,1,0,1,8,1,0,0,0,0
2583,1,1,0,1,9,1,0,0,0,0
2584,1,1,0,1,10,1,0,0,0,0
2585,1,1,0,1,11,1,0,0,0,0
2586,1,1,0,1,12,1,0,0,0,0
2587,1,1,0,1,13,1,0,0,0,0
2588,1,1,0,1,14,1,0,0,0,0
2589,1,1,0,1,15,1,0,0,0,0
2590,1,1,0,1,16,1,0,0,0,0
2591,1,1,0,1,17,1,0,0,0,0
2592,1,1,0,1,18,1,0,0,0,0
2593,1,1,0,1,19,1,0,0,0,0
2594,1,1,0,1,20,1,0,0,0,0
2595,1,1,0,1,21,1,0,0,0,0
2596,1,1,0,1,22,1,0,0,0,0
2597,1,1,0,1,23,1,0,0,0,0
2598,1,1,0,1,24,1,0,0,0,0
2599,1,1,0,1,25,1,0,0,0,0
2600,1,1,0,1,26,1,0,0,0,0
2601,1,1,0,1,27,1,0,0,0,0
2602,1,1,0,1,28,1,0,0,0,0
2603,1,1,0,1,29,1,0,0,0,0
2604,1,1,0,1,30,1,0,0,0,0
2605,1,1,0,1,31,1,0,0,0,0
2606,1,1,0,1,32,1,0,0,0,0
2607,1,1,0,1,33,1,0,0,0,0
2608,1,1,0,1,34,1,0,0,0,0
2609,1,1,0,1,35,1,0,0,0,0
2610,1,1,0,1,36,1,0,0,0,0
2611,1,1,0,1,37,1,0,0,0,0
2612,1,1,0,1,38,1,0,0,0,0
2613,1,1,0,1,0,2,0,0,0,0
2614,1,1,0,1,1,2,0,0,0,0
2615,1,1,0,1,2,2,0,0,0,0
2616,1,1,0,1,3,2,0,0,0,0
2617,1,1,0,1,4,2,0,0,0,0
2618,1,1,0,1,5,2,0,0,0,0
2619,1,1,0,1,6,2,0,0,0,0
2620,1,1,0,1,7,2,0,0,0,0
2621,1,1,0,1,8,2,0,0,0,0
2622,1,1,0,1,9,2,0,0,0,0
2623,1,1,0,1,10,2,0,0,0,0
2624,1,1,0,1,11,2,0,0,0,0
2625,1,1,0,1,12,2,0,0,0,0
2626,1,1,0,1,13,2,0,0,0,0
2627,1,1,0,1,14,2,0,0,0,0
2628,1,1,0,1,15,2,0,0,0,0
2629,1,1,0,1,16,2,0,0,0,0
2630,1,1,0,1,17,2,0,0,0,0
2631,1,1,0,1,18,2,0,0,0,0
2632,1,1,0,1,19,2,0,0,0,0
2633,1,1,0,1,20,2,0,0,0,0
2634,1,1,0,1,21,2,0,0,0,0
2635,1,1,0,1,22,2,0,0,0,0
2636,1,1,0,1,23,2,0,0,0,0
2637,1,1,0,1,24,2,0,0,0,0
2638,1,1,0,1,25,2,0,0,0,0
2639,1,1,0,1,26,2,0,0,0,0
2640,1,1,0,1,27,2,0,0,0,0
2641,1,1,0,1,28,2,0,0,0,0
2642,1,1,0,1,29,2,0,0,0,0
2643,1,1,0,1,30,2,0,0,0,0
2644,1,1,0,1,31,2,0,0,0,0
2645,1,1,0,1,32,2,0,0,0,0
2646,1,1,0,1,33,2,0,0,0,0
2647,1,1,0,1,34,2,0,0,0,0
2648,1,1,0,1,35,2,0,0,0,0
2649,1,1,0,1,36,2,0,0,0,0
2650,1,1,0,1,37,2,0,0,0,0
2651,1,1,0,1,38,2,0,0,0,0
2652,1,1,0,1,0,3,0,0,0,0
2653,1,1,0,1,1,3,0,0,0,0
2654,1,1,0,1,2,3,0,0,0,0
2655,1,1,0,1,3,3,0,0,0,0
2656,1,1,0,1,4,3,0,0,0,0
2657,1,1,0,1,5,3,0,0,0,0
2658,1,1,0,1,6,3,0,0,0,0
2659,1,1,0,1,7,3,0,0,0,0
2660,1,1,0,1,8,3,0,0,0,0
2661,1,1,0,1,9,3,0,0,0,0
2662,1,1,0,1,10,3,0,0,0,0
2663,1,1,0,1,11,3,0,0,0,0
2664,1,1,0,1,12,3,0,0,0,0
2665,1,1,0,1,13,3,0,0,0,0
2666,1,1,0,1,14,3,0,0,0,0
2667,1,1,0,1,15,3,0,0,0,0
2668,1,1,0,1,16,3,0,0,0,0
2669,1,1,0,1,17,3,0,0,0,0
2670,1,1,0,1,18,3,0,0,0,0
2671,1,1,0,1,19,3,0,0,0,0
2672,1,1,0,1,20,3,0,0,0,0
2673,1,1,0,1,21,3,0,0,0,0
2674,1,1,0,1,22,3,0,0,0,0
2675,1,1,0,1,23,3,0,0,0,0
2676,1,1,0,1,24,3,0,0,0,0
2677,1,1,0,1,25,3,0,0,0,0
2678,1,1,0,1,26,3,0,0,0,0
2679,1,1,0,1,27,3,0,0,0,0
2680,1,1,0,1,28,3,0,0,0,0
2681,1,1,0,1,29,3,0,0,0,0
2682,1,1,0,1,30,3,0,0,0,0
2683,1,1,0,1,31,3,0,0,0,0
2684,1,1,0,1,32,3,0,0,0,0
2685,1,1,0,1,33,3,0,0,0,0
2686,1,1,0,1,34,3,0,0,0,0
2687,1,1,0,1,35,3,0,0,0,0
2688,1,1,0,1,36,3,0,0,0,0
2689,1,1,0,1,37,3,0,0,0,0
2690,1,1,0,1,38,3,0,0,0,0
2691,1,1,0,1,0,4,0,0,0,0
2692,1,1,0,1,1,4,0,0,0,0
2693,1,1,0,1,2,4,0,0,0,0
2694,1,1,0,1,3,4,0,0,0,0
2695,1,1,0,1,4,4,0,0,0,0
2696,1,1,0,1,5,4,0,0,0,0
2697,1,1,0,1,6,4,0,0,0,0
2698,1,1,0,1,7,4,0,0,0,0
2699,1,1,0,1,8,4,0,0,0,0
2700,1,1,0,1,9,4,0,0,0,0
2701,1,1,0,1,10,4,0,0,0,0
2702,1,1,0,1,11,4,0,0,0,0
2703,1,1,0,1,12,4,0,0,0,0
2704,1,1,0,1,13,4,0,0,0,0
2705,1,1,0,1,14,4,0,0,0,0
2706,1,1,0,1,15,4,0,0,0,0
2707,1,1,0,1,16,4,0,0,0,0
2708,1,1,0,1,17,4,0,0,0,0
2709,1,1,0,1,18,4,0,0,0,0
2710,1,1,0,1,19,4,0,0,0,0
2711,1,1,0,1,20,4,0,0,0,0
2712,1,1,0,1,21,4,0,0,0,0
2713,1,1,0,1,22,4,0,0,0,0
2714,1,1,0,1,23,4,0,0,0,0
2715,1,1,0,1,24,4,0,0,0,0
2716,1,1,0,1,25,4,0,0,0,0
2717,1,1,0,1,26,4,0,0,0,0
2718,1,1,0,1,27,4,0,0,0,0
2719,1,1,0,1,28,4,0,0,0,0
2720,1,1,0,1,29,4,0,0,0,0
2721,1,1,0,1,30,4,0,0,0,0
2722,1,1,0,1,31,4,0,0,0,0
2723,1,1,0,1,32,4,0,0,0,0
2724,1,1,0,1,33,4,0,0,0,0
2725,1,1,0,1,34,4,0,0,0,0
2726,1,1,0,1,35,4,0,0,0,0
2727,1,1,0,1,36,4,0,0,0,0
2728,1,1,0,1,37,4,0,0,0,0
2729,1,1,0,1,38,4,0,0,0,0
2730,1,1,1,0,0,0,0,0,0,0
2731,1,1,1,0,1,0,0,0,0,0
2732,1,1,1,0,2,0,0,0,0,0
